4.427789688,4.435875893,4.451150417,4.461033821,4.468221664,4.474511147,4.479003906,4.482148647,4.48619175,4.496524334,4.504161835,4.509103298,4.509103298,4.501466274,4.49113369,4.477206707,4.473612785,4.474960327,4.481249809,4.476757526,4.469120502,4.45519352,4.425094128,4.395443439,4.361750126,4.328505516,4.297058105,4.265161514,4.231468201,4.205861092,4.186093807,4.16408062,4.14521265,4.135778427,4.151951313,4.191035748,4.240902424,4.301101685,4.377024651,4.452497959,4.523928642,4.601648331,4.653761387,4.680266857,4.66094923,4.638037682,4.614676952,4.598953247,4.60119915,4.612879753,4.62725544,4.652413368,4.666789532,4.65870285,4.617372036,4.563462257,4.499669075,4.430934429,4.375676632,4.336143017,4.300202847,4.2813344,4.277291298,4.303797245,4.338838577,4.372981071,4.388704777,4.394545078,4.395443439,4.390052795,4.418355465,4.461033821,4.515841961,4.561665535,4.593112946,4.609735012,4.60344553,4.588171005,4.566157818,4.536507607,4.518088341,4.507306576,4.506857395,4.524377823,4.538304329,4.54414463,4.543246269,4.540550709,4.538304329,4.538753986,4.54369545
4.430934429,4.441267014,4.453845978,4.464178562,4.472265244,4.477655888,4.481249809,4.48394537,4.490234852,4.500567913,4.511798859,4.519435883,4.523479462,4.518986702,4.510451317,4.501017094,4.495176792,4.489785671,4.48439455,4.469120502,4.450701237,4.42913723,4.394545078,4.363097668,4.332998276,4.299753666,4.263813972,4.23101902,4.203165531,4.179355145,4.159139156,4.139372349,4.126793385,4.133082867,4.160935879,4.19777441,4.240453243,4.289421082,4.351417542,4.416109085,4.482597828,4.565259457,4.624110699,4.657804489,4.647471905,4.636689663,4.62950182,4.631748199,4.640733242,4.657355309,4.678919315,4.705873966,4.710366726,4.687904358,4.628603458,4.554926872,4.471366405,4.399487019,4.347373962,4.307391167,4.280436039,4.268755436,4.270552635,4.293913364,4.326259613,4.353214264,4.365344048,4.381966114,4.397689819,4.413862705,4.452048779,4.494278431,4.540550709,4.582330704,4.610633373,4.625907898,4.618720055,4.600749969,4.57694006,4.547289371,4.532913685,4.524377823,4.522580624,4.532913685,4.540101528,4.54369545,4.543246269,4.537405968,4.528870106,4.524827003,4.525725365
4.414761543,4.425543308,4.438122272,4.451599598,4.464178562,4.473612785,4.479453087,4.483047009,4.490684032,4.500567913,4.510451317,4.51539278,4.51763916,4.5149436,4.507306576,4.499219894,4.492032051,4.487090111,4.477655888,4.459686279,4.436774254,4.410717964,4.382415295,4.349171162,4.31727457,4.286725521,4.251684189,4.218440056,4.189688206,4.168124199,4.150154114,4.136227608,4.129039288,4.14296627,4.170819759,4.203165531,4.239554405,4.2813344,4.331201077,4.392298698,4.454744339,4.521233082,4.5724473,4.607039452,4.614227295,4.624110699,4.63219738,4.642080784,4.65870285,4.678470135,4.702729225,4.732829094,4.730133533,4.700033665,4.629951,4.542797089,4.452947617,4.374778271,4.330751896,4.297956944,4.273697376,4.262915611,4.265610695,4.28627634,4.313680649,4.333896637,4.344229221,4.368039608,4.394994259,4.424644947,4.471815586,4.5149436,4.554477692,4.587721825,4.609285831,4.620516777,4.614676952,4.599851608,4.582779884,4.564361095,4.558520794,4.556274414,4.556274414,4.561216354,4.561665535,4.557622433,4.547738552,4.535609245,4.522580624,4.51539278,4.5149436
4.397240639,4.40038538,4.409819603,4.425543308,4.443962574,4.458338261,4.469120502,4.477206707,4.487539291,4.495176792,4.501466274,4.504161835,4.503712654,4.500567913,4.495176792,4.490234852,4.485293388,4.480800629,4.470468044,4.454295158,4.435426712,4.417007446,4.396342278,4.362648487,4.325809956,4.290768623,4.25752449,4.22607708,4.198223591,4.179804325,4.166327,4.154197216,4.147009373,4.157791615,4.178007603,4.207657814,4.242699146,4.284479141,4.331650257,4.388255596,4.443063736,4.496075153,4.533812046,4.564361095,4.585475445,4.60119915,4.616024494,4.630400181,4.648370266,4.669934273,4.695092201,4.728785992,4.725640774,4.694643021,4.630849838,4.540550709,4.448454857,4.377473831,4.340186119,4.308738708,4.28358078,4.267857075,4.267407894,4.28358078,4.31233263,4.329404354,4.339287758,4.360851765,4.390052795,4.426441669,4.475409985,4.520334721,4.559419155,4.583678722,4.596257687,4.600300789,4.592663765,4.586823463,4.581881523,4.577838421,4.580533981,4.584577084,4.589519024,4.591764927,4.585475445,4.571998119,4.551782131,4.535609245,4.522131443,4.514494419,4.513596058
4.380618572,4.375227451,4.377473831,4.391849518,4.410268784,4.42419529,4.437223911,4.448904037,4.460584641,4.470917225,4.477655888,4.482597828,4.483047009,4.482148647,4.480351448,4.480351448,4.479902267,4.477655888,4.466424942,4.450701237,4.433180332,4.414761543,4.392298698,4.360402107,4.322665215,4.291667461,4.266060352,4.243597984,4.225178719,4.211251736,4.20226717,4.194180489,4.187891006,4.193282127,4.206310272,4.226975441,4.257973671,4.297507763,4.34557724,4.391400337,4.428238869,4.46283102,4.493828773,4.520783901,4.54594183,4.572896481,4.596257687,4.614676952,4.626806259,4.646123886,4.669485092,4.700483322,4.712612629,4.705873966,4.677571297,4.599402428,4.511349678,4.423296928,4.381966114,4.348721981,4.320868492,4.298406124,4.295710564,4.307391167,4.331650257,4.343780041,4.350967884,4.365793228,4.391400337,4.425094128,4.470018864,4.516740799,4.554926872,4.57694006,4.585026264,4.583229542,4.5724473,4.57469368,4.578736782,4.585026264,4.591764927,4.598953247,4.60569191,4.608836651,4.599402428,4.581881523,4.557622433,4.540550709,4.528420925,4.521682262,4.520783901
4.37387991,4.361300945,4.355909824,4.36714077,4.380169392,4.393646717,4.403530121,4.412515163,4.421500206,4.432281971,4.439020634,4.443513393,4.451150417,4.459686279,4.467772484,4.474511147,4.478554726,4.478554726,4.465076923,4.446208477,4.421949387,4.395443439,4.368039608,4.337490559,4.306492329,4.285377979,4.270552635,4.260669231,4.25482893,4.250785828,4.242249966,4.235960484,4.232366562,4.234163761,4.246293068,4.262016773,4.284029961,4.310985088,4.34108448,4.372531891,4.395893097,4.422398567,4.4556427,4.481699467,4.51269722,4.550434113,4.584127903,4.608836651,4.621415615,4.63444376,4.650167465,4.667687893,4.692396641,4.703178406,4.698686123,4.646573544,4.573345661,4.489336491,4.432281971,4.387806416,4.354562283,4.336143017,4.337041378,4.347823143,4.361750126,4.36714077,4.37163353,4.381966114,4.404428482,4.435875893,4.478105068,4.529768944,4.571548939,4.598054409,4.604793072,4.600749969,4.587721825,4.585026264,4.586374283,4.590866566,4.596257687,4.602097988,4.60838747,4.614676952,4.607039452,4.590417385,4.565708637,4.549984932,4.539203167,4.533812046,4.532014847
4.372981071,4.363097668,4.358156204,4.368039608,4.377024651,4.383763313,4.385560036,4.386458874,4.389153957,4.396342278,4.399037838,4.404428482,4.419253826,4.437673092,4.454744339,4.469569683,4.478554726,4.479003906,4.464178562,4.443063736,4.415210724,4.376574993,4.3482728,4.320419312,4.292565823,4.2813344,4.274146557,4.273248196,4.275494576,4.276842117,4.276392937,4.275943756,4.275943756,4.277291298,4.28807354,4.299753666,4.311434269,4.325809956,4.3406353,4.354112625,4.366242409,4.383314133,4.407124043,4.439918995,4.482148647,4.530667305,4.57738924,4.613328934,4.638936043,4.647921085,4.656007767,4.664992332,4.677571297,4.687904358,4.685208797,4.641182423,4.576490402,4.505509377,4.443962574,4.394994259,4.359503746,4.349171162,4.351866722,4.361300945,4.36983633,4.373430252,4.381966114,4.396791458,4.420601368,4.453396797,4.495625973,4.538753986,4.578287601,4.610184193,4.623212337,4.623661518,4.613778114,4.606590271,4.600300789,4.596706867,4.597156048,4.600300789,4.604793072,4.610184193,4.604793072,4.591764927,4.57020092,4.558520794,4.551332951,4.54594183,4.541898727
4.380618572,4.377473831,4.376574993,4.379719734,4.383314133,4.382415295,4.378821373,4.374778271,4.372981071,4.372531891,4.370735168,4.376125813,4.389153957,4.411167145,4.432731152,4.453845978,4.470468044,4.472714424,4.463280201,4.435875893,4.405776501,4.36938715,4.339287758,4.314129829,4.291667461,4.288971901,4.288971901,4.290768623,4.296159744,4.300652504,4.305144787,4.311434269,4.31727457,4.321766853,4.327157974,4.329853535,4.333447456,4.33838892,4.344678402,4.347373962,4.341533661,4.352315903,4.372531891,4.409819603,4.461483002,4.51763916,4.572896481,4.614676952,4.646123886,4.661398411,4.66544199,4.668137074,4.673977375,4.677571297,4.669485092,4.633994579,4.576490402,4.510451317,4.443513393,4.388704777,4.349620342,4.332549095,4.327157974,4.331650257,4.34557724,4.356808186,4.37163353,4.391400337,4.417007446,4.448454857,4.48619175,4.528420925,4.567505836,4.602097988,4.624560356,4.631299019,4.628154278,4.622763157,4.614227295,4.60569191,4.600300789,4.597605228,4.597156048,4.598054409,4.590866566,4.579635143,4.565259457,4.559868336,4.556274414,4.551332951,4.54414463
4.398588181,4.401283741,4.399487019,4.397240639,4.393646717,4.387806416,4.381067753,4.374778271,4.370735168,4.365344048,4.355909824,4.358605385,4.36714077,4.383763313,4.403979301,4.423296928,4.443063736,4.449353218,4.445759296,4.430035591,4.403979301,4.375227451,4.347373962,4.323114872,4.305144787,4.304246426,4.305144787,4.307391167,4.309187889,4.319520473,4.330751896,4.343780041,4.353214264,4.359503746,4.360402107,4.353663445,4.350069523,4.354112625,4.367590427,4.37432909,4.36938715,4.37432909,4.392748356,4.428238869,4.474511147,4.527971745,4.581432343,4.618270874,4.647022724,4.668586731,4.673528194,4.676223755,4.679368496,4.679817677,4.670832634,4.646123886,4.602547169,4.54369545,4.473612785,4.409819603,4.362199306,4.329404354,4.317723751,4.319071293,4.328954697,4.350518703,4.373430252,4.397689819,4.421949387,4.452048779,4.48619175,4.523928642,4.556723595,4.586823463,4.610184193,4.620067596,4.622763157,4.625458717,4.622313976,4.616473675,4.607937813,4.598953247,4.591315746,4.587721825,4.57694006,4.564361095,4.553129673,4.551332951,4.549984932,4.54594183,4.538753986
4.412964344,4.422847748,4.422847748,4.418804646,4.412065983,4.401732922,4.394095898,4.387357235,4.382864475,4.372981071,4.359503746,4.354562283,4.356359005,4.363546848,4.376574993,4.390951157,4.403530121,4.420601368,4.425992489,4.421500206,4.407124043,4.388255596,4.36983633,4.351866722,4.334794998,4.324911594,4.315477371,4.313231468,4.315028191,4.330751896,4.349171162,4.368488789,4.376574993,4.379719734,4.376574993,4.37163353,4.376574993,4.389603615,4.412065983,4.43138361,4.443063736,4.450701237,4.470468044,4.505509377,4.539203167,4.579635143,4.626357079,4.653761387,4.672629833,4.684759617,4.684759617,4.684759617,4.685208797,4.684759617,4.681165218,4.670383453,4.644327164,4.594909668,4.530667305,4.461033821,4.404877663,4.357257366,4.328505516,4.325809956,4.336592197,4.358605385,4.386458874,4.415659904,4.439469814,4.468670845,4.499669075,4.530218124,4.553129673,4.5724473,4.587721825,4.595358849,4.602547169,4.614227295,4.621415615,4.622763157,4.615575314,4.606590271,4.597605228,4.590417385,4.577838421,4.564810276,4.552680492,4.551782131,4.550434113,4.547289371,4.541898727
4.42419529,4.43407917,4.439918995,4.439020634,4.43407917,4.423296928,4.415659904,4.408921242,4.403530121,4.391400337,4.377473831,4.366242409,4.357707024,4.354562283,4.352765083,4.357707024,4.368039608,4.389603615,4.40532732,4.411167145,4.407573223,4.40038538,4.388704777,4.377024651,4.354562283,4.333896637,4.320868492,4.320419312,4.326259613,4.342432499,4.361750126,4.380169392,4.384212494,4.386908054,4.387357235,4.387357235,4.407573223,4.435426712,4.470468044,4.504161835,4.532014847,4.54639101,4.566157818,4.594011307,4.62950182,4.65825367,4.686107159,4.697787762,4.699135303,4.697338581,4.690150261,4.685657978,4.684309959,4.685208797,4.690599442,4.693295002,4.685208797,4.648819447,4.598953247,4.553129673,4.495625973,4.441716194,4.403979301,4.380618572,4.37432909,4.390501976,4.408921242,4.430035591,4.451599598,4.477655888,4.505958557,4.533362865,4.54818821,4.558520794,4.564361095,4.567056656,4.57469368,4.592663765,4.610184193,4.620965958,4.621415615,4.616922855,4.611082554,4.605242729,4.591315746,4.57738924,4.563911915,4.560317516,4.558969975,4.559419155,4.554477692
4.432281971,4.439918995,4.447107315,4.451599598,4.451599598,4.447107315,4.442165375,4.434977531,4.427789688,4.419253826,4.404428482,4.388255596,4.36983633,4.355909824,4.345128059,4.344229221,4.352315903,4.36983633,4.384661674,4.395893097,4.399936199,4.40083456,4.396791458,4.387806416,4.360851765,4.3406353,4.327607155,4.332549095,4.342432499,4.357707024,4.372981071,4.385560036,4.390501976,4.395443439,4.40038538,4.40532732,4.438571453,4.479902267,4.527971745,4.570650578,4.607039452,4.62950182,4.643877983,4.66319561,4.688353539,4.709018707,4.723844051,4.726539612,4.713511467,4.698686123,4.684309959,4.675774574,4.673977375,4.679368496,4.696439743,4.711714268,4.719351768,4.707671165,4.682513237,4.643428802,4.588171005,4.536507607,4.492930412,4.449353218,4.423296928,4.42419529,4.428688049,4.438122272,4.452497959,4.472714424,4.496075153,4.522131443,4.533362865,4.540550709,4.54369545,4.542347908,4.547738552,4.563013077,4.589968204,4.608836651,4.617372036,4.616473675,4.612879753,4.60569191,4.595808506,4.585924625,4.57514286,4.57469368,4.57469368,4.57514286,4.56975174
4.425992489,4.434528351,4.444411755,4.454295158,4.461033821,4.463729382,4.464627743,4.45788908,4.452048779,4.447107315,4.432731152,4.413413525,4.389603615,4.370285511,4.354112625,4.344229221,4.347373962,4.356808186,4.365793228,4.372981071,4.379719734,4.381067753,4.376574993,4.36714077,4.3482728,4.335244179,4.328954697,4.338838577,4.352315903,4.368488789,4.381966114,4.391400337,4.398139,4.40532732,4.412065983,4.421500206,4.461932182,4.511798859,4.568404198,4.613328934,4.651515007,4.685208797,4.690599442,4.703628063,4.722496033,4.738219738,4.742712498,4.735524654,4.710815907,4.68700552,4.66544199,4.655558109,4.656906128,4.667238712,4.694643021,4.721597672,4.747653961,4.75169754,4.740016937,4.711714268,4.66050005,4.604793072,4.549086571,4.492930412,4.456990719,4.443063736,4.437223911,4.437223911,4.443063736,4.458338261,4.477206707,4.499219894,4.51269722,4.522580624,4.527971745,4.527522564,4.532913685,4.545043468,4.567955017,4.586374283,4.598054409,4.602097988,4.600300789,4.593112946,4.586823463,4.582779884,4.581432343,4.585026264,4.587272644,4.587272644,4.585026264
4.408472061,4.419703007,4.434977531,4.449353218,4.465076923,4.473163605,4.477206707,4.474061966,4.471366405,4.468221664,4.456092358,4.438571453,4.417007446,4.394994259,4.37432909,4.356808186,4.352765083,4.351417542,4.352315903,4.352765083,4.351866722,4.349620342,4.347823143,4.341533661,4.329404354,4.322665215,4.322216034,4.332549095,4.350069523,4.368039608,4.388255596,4.401732922,4.410268784,4.416558266,4.421050549,4.433629513,4.472714424,4.530667305,4.589519024,4.635791302,4.670383453,4.69419384,4.700033665,4.712612629,4.728336334,4.742712498,4.739567757,4.725640774,4.695990562,4.667238712,4.641182423,4.631748199,4.639834404,4.65870285,4.695092201,4.730582714,4.764276505,4.77775383,4.769667149,4.744958878,4.694643021,4.635342121,4.571548939,4.511798859,4.474061966,4.453396797,4.438571453,4.430035591,4.427340031,4.436325073,4.454295158,4.476757526,4.495625973,4.510451317,4.522580624,4.521233082,4.523030281,4.527971745,4.540999889,4.555376053,4.568853378,4.57738924,4.57738924,4.571548939,4.56975174,4.571548939,4.576490402,4.583678722,4.589968204,4.594909668,4.597156048
4.386009216,4.399487019,4.419703007,4.439918995,4.459686279,4.473163605,4.480351448,4.480800629,4.483047009,4.480800629,4.472714424,4.457439899,4.438571453,4.414311886,4.392748356,4.374778271,4.366242409,4.359054565,4.351866722,4.3482728,4.341983318,4.335244179,4.328954697,4.319970131,4.310535908,4.307840347,4.310985088,4.319520473,4.346924782,4.376125813,4.40532732,4.417905807,4.425094128,4.428238869,4.426441669,4.442614555,4.478554726,4.54369545,4.609285831,4.671281815,4.702280045,4.71800375,4.709917545,4.713062286,4.721148491,4.731930256,4.724293232,4.709018707,4.682962418,4.657804489,4.63444376,4.624560356,4.638936043,4.661847591,4.699135303,4.733727455,4.762479305,4.773710728,4.760232925,4.732829094,4.683411598,4.629052639,4.571548939,4.518537521,4.487539291,4.467323303,4.449353218,4.434977531,4.42419529,4.430484772,4.447107315,4.467323303,4.482148647,4.495625973,4.506407738,4.509552479,4.511349678,4.51269722,4.515841961,4.527073383,4.542347908,4.551782131,4.553129673,4.549535751,4.551332951,4.555825233,4.561665535,4.566606998,4.572896481,4.580533981,4.589069366
4.363097668,4.376125813,4.391849518,4.412065983,4.432731152,4.449353218,4.459237099,4.466874123,4.476757526,4.478105068,4.473612785,4.461033821,4.445759296,4.425992489,4.408472061,4.394994259,4.385560036,4.379719734,4.37432909,4.370735168,4.353214264,4.335244179,4.318622112,4.302449226,4.290768623,4.28852272,4.296608925,4.314129829,4.350518703,4.390951157,4.42689085,4.442165375,4.443962574,4.440368652,4.430035591,4.447107315,4.487988949,4.551782131,4.613778114,4.676223755,4.708569527,4.722046852,4.716207027,4.708569527,4.708120346,4.713062286,4.706772804,4.698686123,4.68700552,4.679817677,4.670832634,4.664992332,4.670832634,4.686556339,4.714409828,4.737321377,4.747204781,4.738669395,4.71800375,4.6874547,4.641631603,4.598054409,4.554926872,4.514494419,4.497423172,4.48394537,4.466874123,4.453845978,4.443063736,4.443063736,4.456092358,4.469569683,4.475859165,4.482148647,4.48888731,4.492930412,4.495625973,4.497423172,4.497872353,4.509103298,4.523928642,4.534261227,4.535609245,4.533362865,4.534710407,4.535609245,4.536507607,4.535159588,4.535609245,4.538753986,4.553129673
4.34557724,4.353663445,4.363996506,4.378821373,4.393197536,4.407573223,4.417905807,4.427789688,4.439469814,4.445759296,4.448904037,4.448005676,4.439918995,4.428688049,4.416558266,4.410717964,4.408022404,4.407573223,4.406674862,4.401732922,4.376125813,4.344678402,4.313680649,4.287623882,4.271450996,4.263364792,4.275943756,4.302898407,4.346026421,4.391849518,4.428688049,4.450701237,4.451150417,4.445759296,4.433629513,4.442165375,4.466874123,4.516740799,4.567955017,4.620965958,4.671281815,4.69194746,4.698686123,4.697338581,4.69419384,4.693295002,4.691049099,4.695541382,4.704077244,4.718902111,4.724293232,4.725640774,4.716207027,4.717105389,4.727437973,4.730133533,4.717105389,4.68700552,4.655558109,4.625009537,4.589069366,4.559868336,4.532014847,4.505060196,4.504611015,4.503262997,4.498321533,4.489785671,4.481249809,4.478105068,4.480800629,4.482597828,4.477655888,4.476757526,4.477655888,4.480351448,4.483047009,4.485742569,4.489336491,4.501466274,4.51539278,4.524377823,4.523928642,4.520334721,4.51763916,4.512248039,4.505509377,4.495625973,4.490684032,4.49113369,4.508654118
4.34108448,4.34333086,4.3482728,4.355909824,4.362648487,4.370285511,4.378372192,4.387806416,4.394545078,4.408472061,4.420152187,4.428688049,4.428688049,4.423296928,4.414761543,4.412065983,4.413413525,4.418355465,4.427789688,4.423296928,4.396791458,4.351866722,4.309187889,4.273248196,4.253032207,4.244496346,4.253032207,4.281784058,4.323114872,4.366691589,4.40083456,4.426441669,4.43407917,4.436325073,4.433629513,4.441267014,4.456541538,4.485742569,4.521682262,4.561216354,4.605242729,4.639385223,4.662297249,4.677122116,4.679817677,4.679817677,4.680716038,4.693295002,4.709467888,4.735074997,4.745857239,4.748103619,4.734176636,4.725191593,4.72025013,4.707221985,4.676223755,4.634892941,4.594460487,4.565259457,4.541898727,4.530667305,4.523030281,4.516291618,4.525725365,4.531565666,4.536507607,4.534710407,4.531116486,4.526624203,4.51539278,4.503712654,4.490684032,4.480800629,4.474960327,4.474960327,4.476757526,4.480351448,4.48664093,4.498770714,4.510002136,4.51539278,4.511349678,4.503712654,4.496524334,4.487539291,4.476308346,4.461483002,4.456990719,4.459686279,4.485293388
4.335244179,4.336143017,4.34108448,4.346924782,4.349620342,4.355011463,4.363546848,4.376574993,4.388704777,4.401732922,4.412964344,4.421949387,4.425543308,4.421050549,4.412964344,4.406225681,4.407573223,4.414761543,4.43138361,4.423296928,4.397240639,4.348721981,4.301101685,4.255727291,4.230569363,4.215744495,4.214396477,4.232366562,4.260669231,4.295261383,4.336592197,4.36983633,4.392748356,4.411616802,4.427340031,4.443063736,4.453396797,4.467323303,4.485293388,4.51269722,4.544593811,4.584577084,4.620516777,4.648370266,4.65870285,4.669035912,4.678919315,4.699584484,4.718902111,4.738669395,4.748552799,4.74945116,4.736872196,4.718902111,4.698686123,4.671281815,4.633544922,4.592214108,4.558969975,4.543246269,4.534261227,4.544593811,4.554028034,4.562563896,4.57020092,4.57469368,4.57738924,4.577838421,4.575592041,4.57020092,4.549984932,4.528420925,4.506857395,4.48888731,4.478105068,4.474960327,4.476308346,4.479453087,4.485293388,4.493379593,4.500118256,4.502813816,4.495176792,4.48439455,4.471366405,4.461483002,4.451150417,4.439020634,4.440368652,4.450252056,4.480800629
4.332998276,4.337041378,4.346475601,4.353214264,4.355011463,4.359054565,4.366242409,4.380618572,4.397689819,4.413413525,4.425543308,4.433180332,4.438122272,4.432731152,4.421050549,4.405776501,4.40263176,4.409370422,4.42689085,4.412065983,4.382864475,4.337939739,4.293913364,4.251684189,4.213498116,4.189688206,4.174862862,4.168124199,4.175312042,4.193282127,4.243148327,4.290768623,4.329404354,4.365793228,4.393646717,4.412065983,4.418804646,4.43138361,4.452497959,4.477206707,4.505958557,4.543246269,4.580533981,4.616024494,4.635791302,4.661847591,4.690599442,4.706772804,4.723394871,4.738669395,4.743161678,4.740466118,4.728785992,4.703628063,4.673079014,4.633994579,4.597156048,4.565259457,4.540101528,4.543246269,4.552231312,4.569302559,4.591315746,4.609285831,4.611082554,4.611981392,4.611532211,4.611532211,4.607039452,4.599402428,4.579185963,4.550883293,4.518986702,4.494278431,4.479902267,4.475859165,4.475409985,4.476308346,4.479003906,4.482148647,4.48394537,4.482597828,4.473163605,4.46238184,4.448005676,4.435875893,4.426441669,4.420152187,4.430934429,4.450252056,4.483047009
4.336592197,4.344678402,4.360851765,4.370735168,4.377473831,4.380169392,4.385560036,4.395893097,4.416558266,4.434977531,4.449802876,4.456092358,4.456990719,4.452497959,4.434977531,4.416109085,4.407124043,4.410268784,4.419703007,4.403979301,4.375227451,4.330751896,4.28627634,4.243148327,4.202716351,4.175312042,4.150154114,4.124547005,4.110170841,4.113316059,4.153298855,4.207208633,4.261118412,4.296159744,4.323564053,4.344229221,4.359952927,4.383763313,4.416109085,4.451150417,4.482148647,4.5149436,4.54414463,4.573345661,4.601648331,4.635342121,4.669485092,4.690599442,4.706772804,4.719351768,4.722496033,4.71800375,4.707221985,4.680266857,4.647921085,4.609735012,4.57738924,4.556274414,4.547289371,4.563013077,4.581881523,4.60614109,4.623661518,4.634892941,4.632646561,4.62950182,4.627705097,4.626806259,4.621864796,4.612879753,4.594909668,4.562563896,4.524377823,4.493828773,4.476308346,4.469120502,4.464178562,4.459686279,4.456541538,4.456541538,4.453845978,4.447107315,4.436325073,4.425992489,4.415659904,4.408022404,4.404428482,4.408472061,4.427340031,4.450701237,4.480351448
4.346475601,4.359054565,4.379270554,4.392748356,4.40263176,4.411616802,4.418804646,4.427789688,4.445310116,4.465975761,4.482148647,4.485742569,4.483047009,4.474061966,4.453396797,4.434977531,4.421500206,4.419703007,4.417456627,4.403979301,4.380169392,4.343780041,4.295710564,4.251235008,4.210353374,4.183847904,4.150603294,4.115561962,4.090853214,4.087259293,4.11196804,4.148357391,4.183847904,4.209005833,4.233714104,4.25932169,4.287623882,4.328954697,4.374778271,4.425992489,4.461033821,4.489336491,4.510451317,4.533362865,4.557622433,4.578287601,4.605242729,4.632646561,4.655558109,4.670832634,4.676223755,4.674426556,4.669035912,4.654210567,4.633095741,4.605242729,4.581432343,4.569302559,4.566606998,4.584577084,4.602547169,4.621864796,4.633544922,4.638037682,4.633544922,4.629052639,4.625907898,4.624560356,4.619169235,4.609285831,4.589968204,4.559419155,4.524377823,4.492032051,4.469569683,4.453396797,4.439469814,4.427340031,4.418355465,4.420152187,4.416558266,4.408022404,4.399037838,4.390052795,4.381067753,4.382864475,4.388704777,4.402182579,4.424644947,4.448904037,4.474061966
4.360851765,4.379719734,4.401732922,4.421050549,4.434977531,4.446658134,4.456092358,4.467772484,4.483047009,4.505060196,4.520334721,4.521233082,4.51269722,4.500567913,4.481249809,4.463280201,4.446208477,4.434977531,4.427340031,4.419253826,4.402182579,4.370285511,4.322216034,4.276842117,4.238206863,4.213048935,4.174862862,4.133532047,4.101186275,4.087259293,4.087259293,4.098041534,4.110620499,4.123199463,4.149704933,4.180703163,4.217541218,4.272349834,4.328954697,4.390052795,4.422398567,4.447107315,4.460584641,4.469569683,4.479003906,4.479003906,4.499219894,4.530218124,4.559868336,4.584577084,4.59850359,4.604793072,4.611532211,4.619618416,4.625907898,4.623661518,4.60838747,4.597605228,4.593562126,4.601648331,4.611532211,4.622763157,4.62950182,4.62950182,4.623212337,4.618270874,4.614676952,4.612430573,4.602996349,4.589519024,4.569302559,4.549086571,4.525725365,4.501017094,4.470917225,4.441716194,4.417905807,4.395893097,4.377923012,4.378821373,4.378821373,4.377473831,4.377024651,4.377473831,4.378821373,4.390501976,4.403979301,4.419703007,4.438571453,4.457439899,4.475409985
4.383314133,4.406225681,4.430035591,4.454744339,4.468221664,4.480351448,4.490234852,4.502364635,4.518537521,4.539203167,4.547738552,4.550434113,4.540999889,4.530218124,4.5149436,4.495625973,4.474960327,4.452048779,4.439020634,4.428688049,4.416558266,4.382864475,4.340186119,4.304695606,4.279986858,4.25932169,4.220685959,4.178456783,4.134879589,4.106127739,4.086810112,4.078723907,4.073332787,4.074231148,4.093997955,4.125445366,4.165428638,4.2238307,4.277291298,4.327607155,4.356808186,4.376574993,4.385110855,4.376574993,4.37387991,4.375227451,4.391400337,4.417456627,4.446658134,4.476308346,4.501017094,4.521682262,4.546840191,4.572896481,4.607488632,4.622763157,4.619618416,4.614227295,4.609285831,4.609285831,4.617821693,4.626357079,4.631748199,4.62725544,4.618270874,4.611082554,4.607488632,4.603894711,4.589519024,4.573345661,4.554028034,4.547289371,4.532913685,4.511349678,4.474960327,4.434977531,4.395443439,4.364445686,4.342432499,4.347373962,4.355909824,4.366691589,4.382864475,4.398139,4.413413525,4.426441669,4.439469814,4.452048779,4.463729382,4.475409985,4.487988949
4.412515163,4.436774254,4.457439899,4.477655888,4.489785671,4.501017094,4.512248039,4.523479462,4.535609245,4.551782131,4.554926872,4.554926872,4.550434113,4.547738552,4.540550709,4.523928642,4.499669075,4.473163605,4.456092358,4.440817833,4.427340031,4.397240639,4.365344048,4.337939739,4.330302715,4.320868492,4.290768623,4.250336647,4.204962254,4.151052475,4.112417221,4.087259293,4.069738865,4.063000202,4.071984768,4.095795155,4.128590107,4.177109241,4.217990398,4.260669231,4.284479141,4.293015003,4.290768623,4.268306255,4.268755436,4.28852272,4.319520473,4.347823143,4.380618572,4.419253826,4.448005676,4.474960327,4.516740799,4.560767174,4.605242729,4.628603458,4.634892941,4.629951,4.623661518,4.616922855,4.62725544,4.639385223,4.649268627,4.641182423,4.629951,4.621415615,4.619169235,4.619169235,4.605242729,4.586374283,4.563911915,4.554926872,4.539652348,4.516740799,4.479003906,4.435875893,4.386908054,4.349620342,4.328954697,4.34288168,4.365793228,4.391400337,4.419703007,4.444411755,4.465975761,4.473163605,4.479003906,4.483496189,4.48888731,4.497423172,4.510002136
