lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,typeLAB
43,-105.25,13.0143,1.0602,0.0467482,0.0253499,Ps,11.1038,1.24069,0.0296379,0.00428309,Sp
43.25,-105.25,13.6461,0.864058,0.0597803,0.0360075,Ps,13.5633,0.302973,0.0283119,0.00468172,Sp
43.5,-105.25,13.8509,0.742995,0.0700162,0.0419502,Ps,13.1287,0.33425,0.0308922,0.00357596,Sp
43.75,-105.25,13.9114,0.687166,0.0976289,0.0548161,Ps,13.014,0.243741,0.0363226,0.00235185,Sp
44,-105.25,13.9292,0.687774,0.107136,0.056668,Ps,13.1548,0.365662,0.0370353,0.0018619,Sp
44.25,-105.25,13.5848,0.804696,0.0821572,0.0479422,Ps,12.8576,0.336038,0.0388377,0.00291028,Sp
44.5,-105.25,13.3515,0.983995,0.0612585,0.0375745,Ps,13.0316,0.306015,0.0354142,0.00564233,Sp
44.75,-105.25,12.9157,0.979457,0.0498378,0.0305862,Ps,13.4886,0.244737,0.0268651,0.00360149,Sp
45,-105.25,13.1266,0.924475,0.0377681,0.0243732,Ps,13.6294,0.06107,0.0233207,0.00190291,Sp
30.5,-105,11.5484,0.678452,0.0825974,0.0353595,Ps,11.7809,0.96027,0.0282123,0.00592573,Sp
30.75,-105,10.6195,0.623101,0.0814699,0.0135957,Ps,11.6833,0.246598,0.0368769,0.00727293,Sp
31,-105,11.1045,0.806546,0.0696529,0.0216206,Ps,11.6107,0.0919819,0.0403607,0.00239646,Sp
31.25,-105,11.9824,0.91677,0.0550772,0.0124619,Ps,11.7679,0.244208,0.0406013,0.00693723,Sp
31.5,-105,11.9607,1.04654,0.0459646,0.00813446,Ps,12.2156,0.426833,0.0302663,0.00799104,Sp
31.75,-105,11.6149,0.990333,0.0316027,0.00680657,Ps,12.7344,0.154021,0.0277225,0.00250808,Sp
32,-105,11.7571,0.925101,0.0305755,0.00781713,Ps,12.8633,0.124076,0.0323662,0.00302612,Sp
32.25,-105,11.9132,0.987014,0.0323753,0.0103204,Ps,13.0257,0.155817,0.0339446,0.00318016,Sp
32.5,-105,12.2389,1.04178,0.0434268,0.0164373,Ps,12.9498,0.249909,0.0278598,0.00537801,Sp
32.75,-105,12.3469,0.985118,0.0454879,0.0189437,Ps,12.5179,0.12521,0.0255929,0.0032094,Sp
33,-105,12.6439,0.925284,0.0439707,0.0186636,Ps,12.4634,0.0627375,0.0322874,0.00608007,Sp
33.25,-105,12.8746,0.988893,0.0426298,0.0197248,Ps,12.3547,0.0947685,0.0404404,0.00176223,Sp
33.5,-105,13.024,0.921517,0.0521624,0.0209046,Ps,12.2272,0.095017,0.0403386,0.00201397,Sp
33.75,-105,13.0217,0.861406,0.0585403,0.0230749,Ps,11.9801,0.125491,0.0392098,0.00228504,Sp
34,-105,13.006,0.860743,0.0605707,0.0234513,Ps,11.754,0.21847,0.0316274,0.00546141,Sp
34.25,-105,12.5909,0.792387,0.0668821,0.0233526,Ps,12.276,0.37389,0.0275478,0.00203788,Sp
34.5,-105,12.4161,0.602782,0.0635979,0.0241403,Ps,12.0901,0.343443,0.0317354,0.00403074,Sp
34.75,-105,12.4568,0.549079,0.0735559,0.0253499,Ps,11.6469,0.15694,0.032936,0.00441585,Sp
35,-105,12.4289,0.487508,0.100349,0.0413454,Ps,11.5887,0.407992,0.0263752,0.00478635,Sp
35.25,-105,12.4917,0.430403,0.110623,0.0475744,Ps,11.0554,0.156443,0.0244754,0.00304237,Sp
35.5,-105,12.6729,0.488383,0.087568,0.0432316,Ps,11.1385,0.406158,0.0290387,0.00384296,Sp
35.75,-105,13.0731,0.547864,0.0676916,0.0371768,Ps,11.9163,0.251677,0.0308404,0.00162541,Sp
36,-105,12.96,0.672939,0.0597124,0.0398613,Ps,11.9749,0.284985,0.0291724,0.00276993,Sp
36.25,-105,12.9168,0.738975,0.0777087,0.0466986,Ps,12.7839,0.605857,0.0281138,0.00512822,Sp
36.5,-105,12.9697,0.740238,0.081763,0.0492227,Ps,13.0437,0.352188,0.035137,0.00555547,Sp
36.75,-105,13.2884,0.795509,0.0789603,0.0369904,Ps,12.4508,0.414577,0.0355092,0.00440756,Sp
37,-105,13.615,0.796409,0.0835278,0.0325421,Ps,12.2257,0.255022,0.0333551,0.00472046,Sp
37.25,-105,13.5625,0.734359,0.0704328,0.0293522,Ps,12.6151,0.445937,0.0282408,0.00553299,Sp
37.5,-105,14.4707,0.787513,0.0593501,0.0218254,Ps,12.8506,0.285847,0.0226169,0.00217029,Sp
37.75,-105,14.624,0.844409,0.0576557,0.0209435,Ps,12.6226,0.251181,0.0226169,0.00279524,Sp
38,-105,14.0188,0.666999,0.0683302,0.0323373,Ps,12.2889,0.500593,0.0224885,0.0020208,Sp
38.25,-105,14.2057,0.487779,0.0863731,0.0376745,Ps,11.4714,0.281575,0.0259955,0.00410233,Sp
38.5,-105,14.1392,0.546865,0.0767825,0.039583,Ps,11.487,0.219004,0.0267219,0.00384489,Sp
38.75,-105,14.1259,0.677597,0.0796286,0.0452572,Ps,11.7565,2.34032,0.0231451,0.00240806,Sp
39,-105,14.0793,0.67739,0.0919573,0.0460328,Ps,16.3429,0.062089,0.0218232,0.000846642,Sp
39.25,-105,13.7835,0.606887,0.0746092,0.0412958,Ps,16.3838,0.0309725,0.0223361,0.00106781,Sp
39.5,-105,13.5816,0.724746,0.0715917,0.0344568,Ps,10.8146,2.14759,0.0237241,0.00111155,Sp
39.75,-105,13.7615,0.721634,0.069034,0.0371119,Ps,10.6157,0.562541,0.0237763,0.0022406,Sp
40,-105,14.1197,0.840097,0.0698838,0.0418916,Ps,11.473,0.844238,0.0282931,0.00580289,Sp
40.25,-105,14.2541,0.783313,0.0737985,0.0427553,Ps,11.4219,0.437129,0.0383928,0.0045206,Sp
40.5,-105,14.4388,0.773304,0.0876236,0.0452875,Ps,11.1563,0.31245,0.0408096,0.00352938,Sp
40.75,-105,14.4444,0.768043,0.100046,0.0504063,Ps,11.028,0.186658,0.0410436,0.00380709,Sp
41,-105,14.3866,0.651201,0.0992698,0.0503683,Ps,11.1562,0.186112,0.0450144,0.00846197,Sp
41.25,-105,14.3439,0.589454,0.0898133,0.0469817,Ps,11.1579,0.154965,0.0525701,0.00675876,Sp
41.5,-105,14.5084,0.767127,0.0868477,0.0420421,Ps,11.3105,0.248221,0.0505921,0.00591472,Sp
41.75,-105,14.1671,0.771627,0.0689833,0.0346893,Ps,11.5004,0.217655,0.0485604,0.00732479,Sp
42,-105,14.4098,1.01081,0.0399414,0.019318,Ps,11.8122,0.31039,0.0314063,0.00943988,Sp
42.25,-105,13.8015,1.19199,0.0369387,0.0171331,Ps,12.0904,0.247471,0.0258227,0.00333423,Sp
42.5,-105,12.988,1.25326,0.0357923,0.0127874,Ps,11.9019,0.430735,0.025915,0.0023817,Sp
42.75,-105,12.6573,1.2521,0.0363834,0.0172819,Ps,10.9124,0.729624,0.0316054,0.00352981,Sp
43,-105,13.0804,1.06022,0.0470344,0.0259195,Ps,13.6129,1.4903,0.0337539,0.0043946,Sp
43.25,-105,13.6745,0.865362,0.0555672,0.0353515,Ps,13.8531,0.121571,0.0389953,0.00627524,Sp
43.5,-105,13.8612,0.689111,0.0672681,0.041733,Ps,13.7146,0.395833,0.0352671,0.00515037,Sp
43.75,-105,13.9176,0.571998,0.099147,0.0544224,Ps,12.7226,0.366274,0.0373333,0.00501618,Sp
44,-105,13.8797,0.687348,0.104828,0.0559889,Ps,12.3692,0.152593,0.0431179,0.0048449,Sp
44.25,-105,13.5732,0.804568,0.0815981,0.047405,Ps,12.3568,0.244663,0.0423053,0.00271722,Sp
44.5,-105,13.2685,0.867434,0.0597022,0.0369544,Ps,12.7978,0.275912,0.0376776,0.00378754,Sp
44.75,-105,12.9107,1.03816,0.0460739,0.0289577,Ps,13.109,0.245163,0.0305726,0.00411701,Sp
45,-105,13.0784,1.04149,0.0384338,0.0239882,Ps,13.0988,0.244453,0.0277904,0.00388634,Sp
30.5,-104.75,11.6728,0.611786,0.0793667,0.0312805,Ps,12.5034,1.05276,0.0269565,0.00200417,Sp
30.75,-104.75,10.8753,0.619765,0.0755966,0.0191168,Ps,11.7798,0.369877,0.0310004,0.00621517,Sp
31,-104.75,11.228,0.739649,0.0654733,0.0196222,Ps,11.7295,0.0920491,0.0386605,0.00283933,Sp
31.25,-104.75,11.9935,0.856778,0.0529264,0.0124944,Ps,11.8696,0.305603,0.032588,0.00563228,Sp
31.5,-104.75,11.9504,0.981606,0.0462574,0.00902084,Ps,12.4563,0.274814,0.0275885,0.00233573,Sp
31.75,-104.75,11.7669,0.985271,0.0339546,0.00859567,Ps,12.8146,0.0922198,0.0262004,0.00262088,Sp
32,-104.75,12.069,0.919847,0.0322993,0.0082264,Ps,12.772,0.0617137,0.0279035,0.00479441,Sp
32.25,-104.75,12.0361,0.981487,0.0334189,0.0110846,Ps,12.9579,0.123632,0.0346328,0.00377219,Sp
32.5,-104.75,12.3354,0.918443,0.0454212,0.0178827,Ps,12.9913,0.185312,0.0350572,0.00504188,Sp
32.75,-104.75,12.2912,0.856684,0.049447,0.0209241,Ps,12.5362,0.247519,0.0285034,0.00289724,Sp
33,-104.75,12.6054,0.915266,0.0448229,0.0211225,Ps,12.4337,0.0622745,0.0327403,0.00476329,Sp
33.25,-104.75,12.7363,0.98555,0.0365656,0.0229711,Ps,12.3489,0.0943213,0.0384965,0.0019464,Sp
33.5,-104.75,13.0083,0.97856,0.0491288,0.0231891,Ps,12.2617,0.189422,0.0356169,0.0030982,Sp
33.75,-104.75,12.9888,0.978835,0.0587338,0.0249194,Ps,12.1475,0.374863,0.0331275,0.00401313,Sp
34,-104.75,13.1071,0.855804,0.0637617,0.0247938,Ps,11.9118,0.465413,0.0272129,0.00532932,Sp
34.25,-104.75,12.7434,0.725875,0.0637277,0.0254932,Ps,12.0523,0.649711,0.0269381,0.00723743,Sp
34.5,-104.75,12.5479,0.595352,0.0580265,0.0259396,Ps,11.9279,0.465245,0.0378209,0.00726852,Sp
34.75,-104.75,12.6099,0.480519,0.0680316,0.0278873,Ps,11.928,0.281212,0.0385424,0.00556194,Sp
35,-104.75,12.6037,0.541257,0.0835751,0.0358904,Ps,11.991,0.657027,0.0250286,0.00686553,Sp
35.25,-104.75,12.7632,0.424207,0.0892171,0.0405472,Ps,11.043,0.749136,0.0248282,0.00528697,Sp
35.5,-104.75,12.8473,0.483315,0.0806795,0.0380919,Ps,10.871,0.280514,0.0343644,0.00409628,Sp
35.75,-104.75,12.9513,0.605838,0.0594826,0.0338364,Ps,11.4551,0.501386,0.03196,0.00370544,Sp
36,-104.75,12.8131,0.60511,0.058201,0.0357017,Ps,11.9385,0.31536,0.0297846,0.00196323,Sp
36.25,-104.75,12.8699,0.61241,0.078148,0.0442064,Ps,12.5583,0.571302,0.0326269,0.00571395,Sp
36.5,-104.75,12.9172,0.738386,0.0838007,0.0478546,Ps,13.1877,0.796982,0.0375928,0.00408382,Sp
36.75,-104.75,13.263,0.73504,0.0772331,0.0366794,Ps,12.0251,0.541743,0.0329993,0.0027823,Sp
37,-104.75,13.4338,0.73728,0.074591,0.0326446,Ps,11.9005,0.0954289,0.0333079,0.00376503,Sp
37.25,-104.75,13.3822,0.733762,0.0632974,0.0296951,Ps,11.8865,0.253777,0.0340187,0.00743994,Sp
37.5,-104.75,14.4351,0.786647,0.0579027,0.0207384,Ps,12.3762,0.379048,0.0280985,0.00939565,Sp
37.75,-104.75,14.7013,0.662352,0.0560358,0.0191009,Ps,12.2826,0.406629,0.0280985,0.00836175,Sp
38,-104.75,13.9205,0.670336,0.0677541,0.0337439,Ps,11.5787,0.561518,0.0277118,0.00420774,Sp
38.25,-104.75,13.9629,0.609556,0.0819346,0.0357247,Ps,11.0661,0.342988,0.0304458,0.00497279,Sp
38.5,-104.75,14.0515,0.732628,0.0797365,0.0356321,Ps,11.08,0.15579,0.0314792,0.00358436,Sp
38.75,-104.75,13.9837,0.675337,0.077434,0.0458863,Ps,13.7017,2.55022,0.0244133,0.00348303,Sp
39,-104.75,13.9921,0.738555,0.0849919,0.0432367,Ps,16.2881,0.0929661,0.0231345,0.00170098,Sp
39.25,-104.75,13.8667,0.790379,0.0777101,0.0444287,Ps,16.3597,0.0927916,0.023944,0.00185099,Sp
39.5,-104.75,14.1397,0.722392,0.0725983,0.0438661,Ps,14.7177,1.98206,0.023383,0.00114972,Sp
39.75,-104.75,14.0883,0.718411,0.0687886,0.0404703,Ps,14.3439,2.42928,0.0237763,0.00207081,Sp
40,-104.75,14.4449,0.709639,0.0619924,0.0339897,Ps,12.5627,1.1217,0.0285697,0.00658449,Sp
40.25,-104.75,14.5518,0.769653,0.0643496,0.0343269,Ps,12.3834,0.435981,0.0362601,0.00306558,Sp
40.5,-104.75,14.8236,0.698965,0.0828193,0.0399818,Ps,11.6927,0.467241,0.0354784,0.00375609,Sp
40.75,-104.75,14.798,0.697889,0.098883,0.046996,Ps,11.5099,0.372854,0.0341767,0.00682373,Sp
41,-104.75,14.7059,0.637313,0.0953782,0.0467038,Ps,11.5858,0.434095,0.0348347,0.0102463,Sp
41.25,-104.75,14.3642,0.705297,0.0839349,0.0448668,Ps,11.5951,1.3641,0.041541,0.0121894,Sp
41.5,-104.75,14.4136,0.703522,0.0819256,0.0411755,Ps,11.7409,0.993292,0.0450522,0.00900479,Sp
41.75,-104.75,14.0882,0.826939,0.0689839,0.0345374,Ps,11.8082,0.310858,0.0450846,0.00899503,Sp
42,-104.75,14.3263,0.947634,0.0454161,0.0267054,Ps,12.3679,0.403761,0.0329778,0.00691484,Sp
42.25,-104.75,13.9498,1.12709,0.0504113,0.0266729,Ps,12.5858,0.154961,0.0314013,0.00335889,Sp
42.5,-104.75,13.5406,1.23978,0.0516914,0.0248465,Ps,12.2382,0.216081,0.0292578,0.00255103,Sp
42.75,-104.75,13.1309,1.18901,0.0419923,0.0238158,Ps,11.9408,0.581236,0.0333449,0.00372247,Sp
43,-104.75,13.2847,1.05864,0.0519569,0.0274981,Ps,13.5807,1.22277,0.0352604,0.00300982,Sp
43.25,-104.75,13.5425,0.985816,0.0542154,0.0305935,Ps,13.7388,0.305382,0.0398184,0.00437625,Sp
43.5,-104.75,13.6079,0.638002,0.0646791,0.0356986,Ps,13.6284,0.641481,0.0392621,0.00463238,Sp
43.75,-104.75,13.7723,0.572866,0.0973821,0.0474679,Ps,12.3129,0.549563,0.0408609,0.0078492,Sp
44,-104.75,13.8241,0.633344,0.102088,0.0522948,Ps,12.0903,0.183309,0.0488681,0.00434456,Sp
44.25,-104.75,13.4778,0.750478,0.0803809,0.0453209,Ps,12.144,0.214396,0.0442144,0.0047054,Sp
44.5,-104.75,13.1479,0.806481,0.0577879,0.0360952,Ps,12.5747,0.245707,0.0401888,0.00279832,Sp
44.75,-104.75,12.7893,0.978222,0.0428506,0.0274793,Ps,12.6927,0.214745,0.0357538,0.00355008,Sp
45,-104.75,13.0317,0.981461,0.0392228,0.0236636,Ps,12.8391,0.183375,0.0322638,0.00329345,Sp
30.75,-104.5,11.4999,0.676589,0.0680358,0.0242769,Ps,11.8326,0.339461,0.027775,0.0051964,Sp
31,-104.5,11.3582,0.673472,0.0644268,0.0200487,Ps,11.6731,0.0614753,0.0315932,0.00528853,Sp
31.25,-104.5,12.0175,0.791531,0.0514729,0.0130397,Ps,11.7471,0.30659,0.0267984,0.00407549,Sp
31.5,-104.5,11.976,0.979637,0.0467984,0.0102402,Ps,12.3902,0.306482,0.0261224,0.00159006,Sp
31.75,-104.5,11.9224,0.978182,0.0365697,0.0109791,Ps,12.6447,0.245758,0.0252364,0.00221121,Sp
32,-104.5,12.5637,0.905406,0.0341597,0.0113033,Ps,12.5538,0.307143,0.0266606,0.00372448,Sp
32.25,-104.5,12.409,0.849399,0.0353963,0.0135257,Ps,12.7852,0.306517,0.0332133,0.00479994,Sp
32.5,-104.5,12.3441,0.850905,0.0478216,0.020088,Ps,12.9684,0.152676,0.0356921,0.00300948,Sp
32.75,-104.5,12.2884,0.730496,0.0513055,0.0229492,Ps,12.6098,0.244598,0.0303262,0.00267774,Sp
33,-104.5,12.5893,0.854228,0.0456237,0.0222824,Ps,12.4104,0.0926285,0.0325709,0.00315774,Sp
33.25,-104.5,12.8405,1.04219,0.0377428,0.0231664,Ps,12.467,0.156102,0.0358762,0.00311184,Sp
33.5,-104.5,12.9894,0.976348,0.0479494,0.0235045,Ps,12.8373,0.408164,0.0318637,0.00302867,Sp
33.75,-104.5,12.9784,1.03553,0.0584209,0.0247913,Ps,13.1874,0.467499,0.0318637,0.00295299,Sp
34,-104.5,13.1453,0.976058,0.0633485,0.0251951,Ps,12.9017,0.95991,0.0266432,0.00479609,Sp
34.25,-104.5,12.7438,0.846249,0.0635514,0.0257355,Ps,10.9363,0.184726,0.0341693,0.0102321,Sp
34.5,-104.5,12.7024,0.712207,0.056737,0.0264023,Ps,10.8663,0.647325,0.0456082,0.00409039,Sp
34.75,-104.5,12.6139,0.599475,0.0667338,0.0281581,Ps,12.1485,0.496955,0.0445117,0.00344772,Sp
35,-104.5,12.7642,0.5992,0.0756927,0.0340131,Ps,12.4546,0.342697,0.0383423,0.00922389,Sp
35.25,-104.5,12.7454,0.537069,0.0784847,0.0363512,Ps,11.2057,0.653767,0.0341404,0.00747854,Sp
35.5,-104.5,12.8407,0.481847,0.0768708,0.0364687,Ps,11.0833,0.435492,0.0344198,0.00340498,Sp
35.75,-104.5,12.945,0.543754,0.0560855,0.0327621,Ps,11.3397,0.655399,0.0337524,0.0032987,Sp
36,-104.5,12.7967,0.603391,0.0571472,0.0337671,Ps,12.0092,0.784931,0.0337524,0.00299097,Sp
36.25,-104.5,12.7659,0.667792,0.0726605,0.0384278,Ps,13.1287,1.01032,0.037637,0.00317574,Sp
36.5,-104.5,12.7954,0.733868,0.0779175,0.0404432,Ps,12.9953,1.17484,0.0372798,0.00375754,Sp
36.75,-104.5,13.047,0.731513,0.073619,0.0336923,Ps,12.2125,0.478024,0.0326224,0.00343955,Sp
37,-104.5,13.0972,0.669784,0.0695285,0.0308321,Ps,11.9451,0.190546,0.040271,0.0039219,Sp
37.25,-104.5,13.0562,0.731248,0.0624866,0.0279688,Ps,11.7845,0.0947165,0.0448118,0.00644704,Sp
37.5,-104.5,14.1246,0.781471,0.0598571,0.0187557,Ps,11.8204,0.18818,0.0501569,0.00672127,Sp
37.75,-104.5,14.6617,0.661143,0.0555537,0.0169691,Ps,11.7269,0.342395,0.0378081,0.00905255,Sp
38,-104.5,13.7557,0.728229,0.0649798,0.0328462,Ps,10.9088,0.590615,0.0294921,0.0056108,Sp
38.25,-104.5,13.7876,0.671947,0.0717551,0.0398246,Ps,10.5972,0.341217,0.0328302,0.00362838,Sp
38.5,-104.5,14.082,0.793919,0.0736783,0.03326,Ps,10.8645,1.91952,0.0325537,0.00429844,Sp
38.75,-104.5,13.8913,0.728683,0.066985,0.039586,Ps,15.3643,1.91917,0.0255784,0.00322461,Sp
39,-104.5,13.9117,0.793179,0.0685832,0.0398284,Ps,16.0431,0.679666,0.026106,0.00272547,Sp
39.25,-104.5,13.9162,0.786736,0.0730284,0.0383153,Ps,16.1891,0.0617342,0.0249832,0.00119627,Sp
39.5,-104.5,14.1121,0.718843,0.0724001,0.0383844,Ps,14.7426,0.247105,0.0230854,0.00109539,Sp
39.75,-104.5,14.1189,0.716674,0.0679536,0.0379746,Ps,14.3769,0.310609,0.0232094,0.00217645,Sp
40,-104.5,14.7005,0.702525,0.0561809,0.0314209,Ps,13.2627,0.621226,0.0236962,0.00558306,Sp
40.25,-104.5,14.675,0.758906,0.0590252,0.0320516,Ps,12.707,0.186193,0.0330211,0.00541647,Sp
40.5,-104.5,14.8697,0.758555,0.0808023,0.038484,Ps,12.5677,0.403696,0.0300568,0.00487596,Sp
40.75,-104.5,15.0626,0.630645,0.0946761,0.0432155,Ps,12.2235,1.11661,0.0253508,0.0032705,Sp
41,-104.5,14.9195,0.578075,0.0915984,0.0437972,Ps,14.1697,1.08564,0.028885,0.00490974,Sp
41.25,-104.5,14.4275,0.584714,0.0761719,0.040376,Ps,14.6193,1.30482,0.0323875,0.00378793,Sp
41.5,-104.5,14.3063,0.703253,0.0736467,0.0384679,Ps,14.723,1.49502,0.0324132,0.00464923,Sp
41.75,-104.5,14.3881,0.765334,0.0674054,0.0350523,Ps,12.5435,1.05803,0.0286518,0.00773583,Sp
42,-104.5,14.4092,0.826067,0.0528994,0.0320899,Ps,12.7261,0.342124,0.0286518,0.00493111,Sp
42.25,-104.5,14.3416,1.05799,0.0647213,0.0324397,Ps,12.594,0.465754,0.0312162,0.00488994,Sp
42.5,-104.5,14.1741,1.11776,0.065364,0.0338417,Ps,12.1173,0.49512,0.0348589,0.00801438,Sp
42.75,-104.5,13.5522,1.12602,0.0487809,0.0307701,Ps,12.1305,0.461356,0.0365093,0.00526455,Sp
43,-104.5,13.6873,0.937811,0.0559214,0.0305442,Ps,12.2613,0.521864,0.0334983,0.00322754,Sp
43.25,-104.5,13.5764,0.81423,0.0527657,0.0274238,Ps,13.2662,0.521746,0.0298096,0.00452445,Sp
43.5,-104.5,13.4754,0.699009,0.0619527,0.0321838,Ps,13.2412,0.827584,0.0312112,0.00570067,Sp
43.75,-104.5,13.5704,0.752478,0.0996028,0.0435678,Ps,11.6013,0.275035,0.045689,0.00898752,Sp
44,-104.5,13.2331,0.695202,0.101838,0.0461871,Ps,11.5743,0.214181,0.0547616,0.00328431,Sp
44.25,-104.5,13.4124,0.755768,0.098702,0.0390796,Ps,11.6881,0.398662,0.0502571,0.00597291,Sp
44.5,-104.5,13.8307,0.816501,0.0984895,0.0325271,Ps,12.0266,0.36873,0.0455788,0.00489798,Sp
44.75,-104.5,13.3397,0.810668,0.0636282,0.0279362,Ps,12.3547,0.245351,0.0414026,0.00612271,Sp
45,-104.5,13.6206,0.986256,0.0626903,0.0239654,Ps,12.5059,0.183219,0.0352855,0.00487846,Sp
30,-104.25,11.5744,0.370481,0.138885,0.0659999,Ps,10.5105,0.218475,0.0384505,0.00181919,Sp
30.25,-104.25,11.7639,0.490427,0.112988,0.0536556,Ps,10.5922,0.93491,0.0341256,0.00474698,Sp
30.5,-104.25,12.0476,0.544251,0.0728311,0.029387,Ps,12.4138,0.746862,0.027775,0.0036604,Sp
30.75,-104.25,12.0364,0.667282,0.0602555,0.0251962,Ps,11.9327,0.309343,0.0254806,0.00322278,Sp
31,-104.25,11.8585,0.794677,0.0605162,0.0267311,Ps,11.6858,0.0617132,0.0259255,0.00442227,Sp
31.25,-104.25,12.5466,0.790638,0.0617191,0.025306,Ps,11.7742,0.185074,0.0251005,0.003048,Sp
31.5,-104.25,12.6675,0.908681,0.0697733,0.0266068,Ps,12.4471,0.21634,0.0254379,0.00181734,Sp
31.75,-104.25,12.8601,0.958741,0.0644984,0.0298644,Ps,12.3963,0.123189,0.0263567,0.00254258,Sp
32,-104.25,12.8562,0.771905,0.0464703,0.027339,Ps,12.1445,0.122419,0.0304513,0.00447743,Sp
32.25,-104.25,12.8192,0.719153,0.0491638,0.0257147,Ps,12.1294,0.364028,0.0335886,0.00300274,Sp
32.5,-104.25,12.5932,0.720899,0.0588743,0.0265745,Ps,12.5033,0.331006,0.0327751,0.00223986,Sp
32.75,-104.25,12.518,0.784074,0.0595452,0.0275401,Ps,12.3508,0.27045,0.0314677,0.00154757,Sp
33,-104.25,12.818,0.72347,0.048758,0.0253046,Ps,12.2827,0.121264,0.0322555,0.00181851,Sp
33.25,-104.25,12.9619,0.844684,0.0414942,0.0239246,Ps,12.417,0.336323,0.0308352,0.00436939,Sp
33.5,-104.25,12.9777,0.969699,0.0445938,0.0233743,Ps,13.2658,0.276914,0.0288098,0.0027783,Sp
33.75,-104.25,13.1791,1.03399,0.0583425,0.0227797,Ps,13.3861,0.154416,0.0318095,0.00184991,Sp
34,-104.25,13.1814,0.912268,0.0615234,0.0236685,Ps,13.1976,0.80138,0.0237653,0.00506449,Sp
34.25,-104.25,13.0556,0.836171,0.0621727,0.0263997,Ps,11.0091,0.460774,0.0245863,0.00783383,Sp
34.5,-104.25,12.8749,0.763238,0.0511244,0.0272821,Ps,10.7665,1.01142,0.0400799,0.00800228,Sp
34.75,-104.25,12.9159,0.645646,0.052572,0.0280695,Ps,12.4849,0.922163,0.0446954,0.00293288,Sp
35,-104.25,13.0325,0.530783,0.0505869,0.0290815,Ps,12.3518,0.40102,0.0470728,0.00581955,Sp
35.25,-104.25,13.0208,0.593008,0.0607355,0.0293946,Ps,11.5382,0.278253,0.0467316,0.00972294,Sp
35.5,-104.25,12.7974,0.531793,0.0527798,0.0280508,Ps,11.7153,0.526266,0.0389825,0.00699232,Sp
35.75,-104.25,12.7557,0.532697,0.0465742,0.0251445,Ps,12.4663,0.55781,0.0368239,0.00520169,Sp
36,-104.25,12.7729,0.597944,0.0491834,0.0273675,Ps,12.7363,0.466327,0.035489,0.00415118,Sp
36.25,-104.25,12.6725,0.605838,0.0676572,0.0338507,Ps,12.9214,1.0625,0.0349277,0.00522635,Sp
36.5,-104.25,12.6873,0.607674,0.0727587,0.0361753,Ps,12.6781,1.19684,0.0310368,0.00454218,Sp
36.75,-104.25,12.7292,0.606809,0.0676825,0.034455,Ps,12.097,0.477249,0.0307664,0.00397871,Sp
37,-104.25,12.7885,0.672175,0.0628396,0.0325166,Ps,11.8723,0.12658,0.0410953,0.00532684,Sp
37.25,-104.25,12.7764,0.664564,0.0617582,0.0300409,Ps,11.8016,0.125384,0.0470753,0.00351721,Sp
37.5,-104.25,13.4361,0.717679,0.0714922,0.0308389,Ps,11.6897,0.124279,0.0521956,0.00315234,Sp
37.75,-104.25,13.8503,0.595827,0.0684002,0.024442,Ps,11.6224,0.154312,0.0421551,0.0107273,Sp
38,-104.25,13.47,0.603182,0.0696086,0.034945,Ps,10.1835,0.924741,0.0251321,0.0053207,Sp
38.25,-104.25,13.5836,0.602917,0.0716039,0.0376888,Ps,10.2003,1.0752,0.0278448,0.00431874,Sp
38.5,-104.25,13.8306,0.720892,0.0787891,0.0346032,Ps,13.8508,1.99874,0.0289884,0.00505364,Sp
38.75,-104.25,13.8922,0.966525,0.06499,0.0371134,Ps,14.2492,0.582997,0.0329855,0.00965439,Sp
39,-104.25,13.8295,0.967036,0.0605138,0.0367593,Ps,14.5023,0.919948,0.0290811,0.00892368,Sp
39.25,-104.25,13.825,0.842505,0.0717826,0.0393707,Ps,16.0359,1.56748,0.0250795,0.00266325,Sp
39.5,-104.25,14.0997,0.716014,0.0734454,0.0393693,Ps,14.2319,1.07719,0.0234292,0.00345527,Sp
39.75,-104.25,14.2073,0.775974,0.0681339,0.0402436,Ps,14.1784,0.124078,0.026865,0.00419701,Sp
40,-104.25,14.8666,0.758586,0.0537889,0.033573,Ps,13.8897,0.402781,0.0246465,0.00328985,Sp
40.25,-104.25,14.9054,0.813926,0.0570901,0.0347559,Ps,12.9232,0.370462,0.0270076,0.00364462,Sp
40.5,-104.25,14.9037,0.751698,0.077999,0.0397676,Ps,12.9519,0.400704,0.0273725,0.00288467,Sp
40.75,-104.25,15.3068,0.625665,0.08851,0.0401072,Ps,13.9996,0.463184,0.0301085,0.00383838,Sp
41,-104.25,14.9985,0.576401,0.0887688,0.0423463,Ps,14.1685,0.340519,0.0333448,0.00554185,Sp
41.25,-104.25,14.3536,0.585818,0.0746328,0.0388196,Ps,14.074,0.559072,0.0399667,0.00410629,Sp
41.5,-104.25,14.2148,0.649647,0.0699514,0.0356737,Ps,14.7583,0.810041,0.0364388,0.00545206,Sp
41.75,-104.25,14.2841,0.760862,0.0678041,0.0347732,Ps,13.9752,1.30827,0.0254534,0.00406868,Sp
